timestamp,topic,attributes_client.port,attributes_code.filepath,attributes_code.function,attributes_code.lineno,attributes_code.namespace,attributes_db.name,attributes_db.operation,attributes_db.statement,attributes_db.system,attributes_db.user,attributes_http.client_ip,attributes_http.method,attributes_http.request.body.size,attributes_http.request.method,attributes_http.response.body.size,attributes_http.response.status_code,attributes_http.route,attributes_http.status_code,attributes_http.url,attributes_http.user_agent,attributes_network.peer.address,attributes_network.protocol.version,attributes_server.address,attributes_server.port,attributes_url.full,attributes_url.path,attributes_url.scheme,attributes_user_agent.original,body,body_length,context_ip,context_method,context_request_data_age,context_request_data_name,context_status_code,context_trace_id,context_url,context_user_agent,correlation_cross_signal_health_score,correlation_error_correlation_score,correlation_error_density,correlation_error_to_request_ratio,correlation_metric_anomaly_rate,correlation_service_diversity,day_of_week,duration_ms,end_time,enhanced_body_length_cv,enhanced_body_length_max,enhanced_body_length_mean,enhanced_body_length_min,enhanced_body_length_p95,enhanced_body_length_std,enhanced_duration_ms_cv,enhanced_duration_ms_max,enhanced_duration_ms_mean,enhanced_duration_ms_min,enhanced_duration_ms_p95,enhanced_duration_ms_std,enhanced_error_rate,enhanced_hour_variance,enhanced_messages_per_minute,enhanced_peak_hour,enhanced_unique_sources,enhanced_value_cv,enhanced_value_max,enhanced_value_mean,enhanced_value_min,enhanced_value_p95,enhanced_value_std,enhanced_window_minutes,error,events_count,exception,exception_message,exception_stacktrace_length,exception_type,hour,is_error,kind,name,observed_ts,parent_span_id,resource_attributes_host.arch,resource_attributes_host.name,resource_attributes_os.description,resource_attributes_os.name,resource_attributes_os.type,resource_attributes_os.version,resource_attributes_process.executable.path,resource_attributes_process.owner,resource_attributes_process.pid,resource_attributes_process.runtime.name,resource_attributes_process.runtime.version,resource_attributes_service.name,resource_attributes_service.version,resource_attributes_telemetry.distro.name,resource_attributes_telemetry.distro.version,resource_attributes_telemetry.sdk.language,resource_attributes_telemetry.sdk.name,resource_attributes_telemetry.sdk.version,severity_number,severity_text,sliding_avg_duration_15m,sliding_avg_duration_5m,sliding_avg_duration_60m,sliding_avg_messages_15m,sliding_avg_messages_5m,sliding_avg_messages_60m,sliding_duration_trend_15m,sliding_duration_trend_5m,sliding_duration_trend_60m,sliding_error_rate_15m,sliding_error_rate_5m,sliding_error_rate_60m,sliding_trend_15m,sliding_trend_5m,sliding_trend_60m,sliding_volume_trend_15m,sliding_volume_trend_5m,sliding_volume_trend_60m,source,span_id,start_time,trace_id,value,__anomaly__,__anomaly_type__
2025-11-25T09:46:24.000Z,test-topic-sig,50270,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,237,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,60,POST,76,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,76,,,,,,,,,,,0.0,,,,1,109.0,2025-11-25T09:46:24.109Z,,,,,,,,,105.0035853852575,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /health,,efbb909c23f64eb5,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,3a52062dcd494f33,2025-11-25T09:46:24.000Z,7b57360b32ec4980aded9005f4e30072,1.0,0,normal
2025-11-25T09:21:02.000Z,test-topic-sig,38839,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,385,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,404,GET,505,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,505,,,,,,,,,,,0.0,,,,1,122.0,2025-11-25T09:21:02.122Z,,,,,,,,,110.44079045792445,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /health,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,e3b58225baab44e3,2025-11-25T09:21:02.000Z,5ba3c5a010f3440d9dd84ffca9d11ee0,1.0,0,normal
2025-11-25T09:40:45.000Z,test-topic-sig,,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,163,GET,204,200,/api/orders,200,http://localhost:8000/api/orders,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/orders,/api/orders,http,,,204,,,,,,,,,,,0.0,,,,1,84.0,2025-11-25T09:40:45.084Z,,,,,,,,,87.11330866214855,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/orders,,8dff51a4e7cb4e41,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,68827f79fc484030,2025-11-25T09:40:45.000Z,247ed1cbeef9490cba686695ea9caa2f,1.0,0,normal
2025-11-25T09:20:33.000Z,test-topic-sig,32073,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,500,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,85,GET,107,200,/api/orders,200,http://localhost:8000/api/orders,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/orders,/api/orders,http,,,107,,,,,,,,,,,0.0,,,,1,136.0,2025-11-25T09:20:33.136Z,,,,,,,,,142.00846510679213,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/orders,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,baaf93104c094374,2025-11-25T09:20:33.000Z,e3922f459b754429aaa397f24d140956,1.0,0,normal
2025-11-25T09:13:20.000Z,test-topic-sig,39983,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,119,POST,149,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,149,,,,,,,,,,,0.0,,,,1,102.0,2025-11-25T09:13:20.102Z,,,,,,,,,98.62861896443792,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /health,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,75a4a64287c9414e,2025-11-25T09:13:20.000Z,3c890150388a43c7a6d2dc60f9628dc0,1.0,0,normal
2025-11-25T09:41:10.000Z,test-topic-sig,35820,,,455,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,63,POST,79,200,/api/users,200,http://localhost:8000/api/users,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/users,/api/users,http,,,79,,,,,,,,,,,0.0,,,,1,95.0,2025-11-25T09:41:10.095Z,,,,,,,,,92.6450507441588,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/users,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,7a4b140cf90a4108,2025-11-25T09:41:10.000Z,703fa9d22d854f97ae26b9d6ace594fd,1.0,0,normal
2025-11-25T09:38:29.000Z,test-topic-sig,47879,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,,472,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,176,POST,221,200,/api/users,200,http://localhost:8000/api/users,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/users,/api/users,http,,,221,,,,,,,,,,,0.0,,,,1,91.0,2025-11-25T09:38:29.091Z,,,,,,,,,96.41787648277155,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/users,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,2a74d31fd87f4c3d,2025-11-25T09:38:29.000Z,822b9952cb6b42edbd5d6a2d43aa5f7d,1.0,0,normal
2025-11-25T09:54:19.000Z,test-topic-sig,34560,,handle,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,255,GET,319,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,319,,,,,,,,,,,0.0,,,,1,215.0,2025-11-25T09:54:19.215Z,,,,,,,,,212.80986899584627,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /health,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,83cc6befcbd7409e,2025-11-25T09:54:19.000Z,70384d0381e54b5a831ce0f8f1f96105,1.0,0,normal
2025-11-25T09:36:28.000Z,test-topic-sig,55910,,,,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,64,GET,80,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,80,,,,,,,,,,,0.0,,,,1,327.0,2025-11-25T09:36:28.327Z,,,,,,,,,344.5895947339706,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /health,,3317629eaccc471f,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,c88cb5bd4c5140d1,2025-11-25T09:36:28.000Z,5176ab5083ee49e592efff864d1d5575,1.0,0,normal
2025-11-25T09:41:49.000Z,test-topic-sig,51136,,handle,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,136,GET,171,200,/api/people,200,http://localhost:8000/api/people,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/people,/api/people,http,,,171,,,,,,,,,,,0.0,,,,1,151.0,2025-11-25T09:41:49.151Z,,,,,,,,,136.21854273809433,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/people,,a89fd3661fa847a0,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,5aaedfdfe9e042e3,2025-11-25T09:41:49.000Z,afac72e7f5ab47f69070bc0ef3e9ee05,1.0,0,normal
2025-11-25T09:50:59.000Z,test-topic-sig,42816,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,,,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,61,POST,77,200,/api/users,200,http://localhost:8000/api/users,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/users,/api/users,http,,,77,,,,,,,,,,,0.0,,,,1,334.0,2025-11-25T09:50:59.334Z,,,,,,,,,307.5838971148049,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/users,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,c836cb9ab6f94dc8,2025-11-25T09:50:59.000Z,6bdf0f17d0bd4febb93e983e086e44a6,1.0,0,normal
2025-11-25T09:05:51.000Z,test-topic-sig,,,handle,205,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,72,POST,91,200,/api/people,200,http://localhost:8000/api/people,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/people,/api/people,http,,,91,,,,,,,,,,,0.0,,,,1,54.0,2025-11-25T09:05:51.054Z,,,,,,,,,49.65432873615765,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/people,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,6a314c56ebc74c72,2025-11-25T09:05:51.000Z,c62742193a0442c0b655e10b544fbebc,1.0,0,normal
2025-11-25T09:20:29.000Z,test-topic-sig,,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,77,GET,97,200,/api/people,200,http://localhost:8000/api/people,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/people,/api/people,http,,,97,,,,,,,,,,,0.0,,,,1,25.0,2025-11-25T09:20:29.025Z,,,,,,,,,25.079969509484368,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/people,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,cdb1be20058743bf,2025-11-25T09:20:29.000Z,33d50bcd6e2f43cfa076fdaf8c0499f6,1.0,0,normal
2025-11-25T09:29:06.000Z,test-topic-sig,43272,,handle,,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,133,POST,167,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,167,,,,,,,,,,,0.0,,,,1,57.0,2025-11-25T09:29:06.057Z,,,,,,,,,58.0511160053082,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /health,,3b99ac12b14c465f,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,4ea13aa019774492,2025-11-25T09:29:06.000Z,bb10894a76934858b99151ac345d318e,1.0,0,normal
2025-11-25T09:14:39.000Z,test-topic-sig,53060,,handle,374,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,532,GET,665,200,/api/users,200,http://localhost:8000/api/users,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/users,/api/users,http,,,665,,,,,,,,,,,0.0,,,,1,110.0,2025-11-25T09:14:39.110Z,,,,,,,,,109.06610928853608,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/users,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,2b4459f4ec7d4147,2025-11-25T09:14:39.000Z,fa528ea01d63444eb02a13b7036d25c5,1.0,0,normal
2025-11-25T09:33:24.000Z,test-topic-sig,50031,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,334,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,74,GET,93,200,/api/orders,200,http://localhost:8000/api/orders,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/orders,/api/orders,http,,,93,,,,,,,,,,,0.0,,,,1,159.0,2025-11-25T09:33:24.159Z,,,,,,,,,164.47310059860007,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/orders,,3920ece2571a4917,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,eb8cadc140de411e,2025-11-25T09:33:24.000Z,93c5896e3e2e4ddeab8910bd490db670,1.0,0,normal
2025-11-25T09:20:50.000Z,test-topic-sig,52722,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,394,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,175,POST,219,200,/api/people,200,http://localhost:8000/api/people,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/people,/api/people,http,,,219,,,,,,,,,,,0.0,,,,1,52.0,2025-11-25T09:20:50.052Z,,,,,,,,,53.40921707740981,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/people,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,b96a9f3d988a4f85,2025-11-25T09:20:50.000Z,e9f193f564b34e4c8b752eb7583fa455,1.0,0,normal
2025-11-25T09:33:25.000Z,test-topic-sig,40308,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,513,GET,642,200,/api/orders,200,http://localhost:8000/api/orders,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/orders,/api/orders,http,,,642,,,,,,,,,,,0.0,,,,1,40.0,2025-11-25T09:33:25.040Z,,,,,,,,,37.561027933073994,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/orders,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,ca76c778dd2f46bb,2025-11-25T09:33:25.000Z,c23bf8834ab046b1b89aad82d22c2b96,1.0,0,normal
2025-11-25T09:34:30.000Z,test-topic-sig,46112,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,,142,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,80,POST,101,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,101,,,,,,,,,,,0.0,,,,1,182.0,2025-11-25T09:34:30.182Z,,,,,,,,,164.99010116163376,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /health,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,b77ab82228e04481,2025-11-25T09:34:30.000Z,ac62d058efa44a1aa6d7d1fb34ecfd4f,1.0,0,normal
2025-11-25T09:11:28.000Z,test-topic-sig,55314,,handle,158,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,350,GET,438,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,438,,,,,,,,,,,0.0,,,,1,32.0,2025-11-25T09:11:28.032Z,,,,,,,,,33.664026437710774,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /health,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,c97870a561494d29,2025-11-25T09:11:28.000Z,335c36bd5f0140e8b1209fcd4668cc3d,1.0,0,normal
2025-11-25T09:29:01.000Z,test-topic-sig,,,handle,,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,319,POST,399,200,/api/people,200,http://localhost:8000/api/people,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/people,/api/people,http,,,399,,,,,,,,,,,0.0,,,,1,84.0,2025-11-25T09:29:01.084Z,,,,,,,,,90.08495370835841,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/people,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,da41fc22782b4539,2025-11-25T09:29:01.000Z,8e1732caeee145bdb0191af936d7ca97,1.0,0,normal
2025-11-25T09:08:00.000Z,test-topic-sig,54170,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,72,GET,91,200,/api/users,200,http://localhost:8000/api/users,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/users,/api/users,http,,,91,,,,,,,,,,,0.0,,,,1,34.0,2025-11-25T09:08:00.034Z,,,,,,,,,35.936975307799976,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/users,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,1d82bf564df640c6,2025-11-25T09:08:00.000Z,3cd0c89b809d43ff9545cbff3be5f6b5,1.0,0,normal
2025-11-25T09:38:55.000Z,test-topic-sig,49557,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,123,GET,154,200,/api/orders,200,http://localhost:8000/api/orders,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/orders,/api/orders,http,,,154,,,,,,,,,,,0.0,,,,1,90.0,2025-11-25T09:38:55.090Z,,,,,,,,,83.44060031570416,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/orders,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,db9f6e4da2484155,2025-11-25T09:38:55.000Z,84b4082d689742aea3d6c8f5d7bdb7ea,1.0,0,normal
2025-11-25T09:18:55.000Z,test-topic-sig,,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,226,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,195,POST,244,200,/api/users,200,http://localhost:8000/api/users,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/users,/api/users,http,,,244,,,,,,,,,,,0.0,,,,1,68.0,2025-11-25T09:18:55.068Z,,,,,,,,,63.13353420982501,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/users,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,66eb79459fe04757,2025-11-25T09:18:55.000Z,6851f7e8a31f471895c078b04c59cfd5,1.0,0,normal
2025-11-25T09:25:36.000Z,test-topic-sig,56037,,handle,242,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,105,POST,132,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,132,,,,,,,,,,,0.0,,,,1,47.0,2025-11-25T09:25:36.047Z,,,,,,,,,51.2323883413346,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /health,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,6f46355a67034fd1,2025-11-25T09:25:36.000Z,2bd3159834eb4a278300e9edcddb9fa1,1.0,0,normal
2025-11-25T09:59:19.000Z,test-topic-sig,,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,,132,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,178,GET,223,200,/api/people,200,http://localhost:8000/api/people,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/people,/api/people,http,,,223,,,,,,,,,,,0.0,,,,1,96.0,2025-11-25T09:59:19.096Z,,,,,,,,,104.98806873745582,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/people,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,9d4492539ab341fc,2025-11-25T09:59:19.000Z,a37e96fa046f476e9cb808c1bbb55031,1.0,0,normal
2025-11-25T09:22:02.000Z,test-topic-sig,48937,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,48,GET,60,200,/api/orders,200,http://localhost:8000/api/orders,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/orders,/api/orders,http,,,60,,,,,,,,,,,0.0,,,,1,137.0,2025-11-25T09:22:02.137Z,,,,,,,,,126.02834792850405,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/orders,,faa4b2d538b746ad,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,1edcd1f992f14cf9,2025-11-25T09:22:02.000Z,1c3aab815d504faa989c38fbaddd79ee,1.0,0,normal
2025-11-25T09:58:32.000Z,test-topic-sig,30022,,handle,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,329,GET,412,200,/api/users,200,http://localhost:8000/api/users,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/users,/api/users,http,,,412,,,,,,,,,,,0.0,,,,1,35.0,2025-11-25T09:58:32.035Z,,,,,,,,,37.62096358484834,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/users,,52127a702b854f84,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,aa53b102cd4d40dc,2025-11-25T09:58:32.000Z,2f1a908e8f3a49bc8ad74b9ee3fbe3be,1.0,0,normal
2025-11-25T09:24:36.000Z,test-topic-sig,51774,,handle,256,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,64,POST,81,200,/api/orders,200,http://localhost:8000/api/orders,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/orders,/api/orders,http,,,81,,,,,,,,,,,0.0,,,,1,109.0,2025-11-25T09:24:36.109Z,,,,,,,,,112.38957797876107,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/orders,,874f624d098e40fd,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,c24aa346d4ea4553,2025-11-25T09:24:36.000Z,3ff498c97ab0447ea102b5c5b022de10,1.0,0,normal
2025-11-25T09:32:33.000Z,test-topic-sig,37411,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,275,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,129,GET,162,200,/api/people,200,http://localhost:8000/api/people,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/people,/api/people,http,,,162,,,,,,,,,,,0.0,,,,1,228.0,2025-11-25T09:32:33.228Z,,,,,,,,,226.98313100956213,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/people,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,e3456126e84443ae,2025-11-25T09:32:33.000Z,406ed667728b40c886b57947ec915f12,1.0,0,normal
2025-11-25T09:49:53.000Z,test-topic-sig,42044,,handle,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,124,GET,156,200,/api/people,200,http://localhost:8000/api/people,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/people,/api/people,http,,,156,,,,,,,,,,,0.0,,,,1,182.0,2025-11-25T09:49:53.182Z,,,,,,,,,166.29018251382186,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /api/people,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,86b8ab297ed5465e,2025-11-25T09:49:53.000Z,ab69ce726c3f4d75ad63f175472a8ac7,1.0,0,normal
2025-11-25T09:11:12.000Z,test-topic-sig,36981,,handle,451,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,GET,483,GET,604,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,604,,,,,,,,,,,0.0,,,,1,309.0,2025-11-25T09:11:12.309Z,,,,,,,,,333.5094440386351,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,GET /health,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,67587d415d6a429c,2025-11-25T09:11:12.000Z,abebfd546f8c4873bb9de23ffde8ac88,1.0,0,normal
2025-11-25T09:40:14.000Z,test-topic-sig,44070,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,143,Illuminate\Routing,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,257,GET,322,200,/health,200,http://localhost:8000/health,k6/0.57.0,,,localhost,8000,http://localhost:8000/health,/health,http,,,322,,,,,,,,,,,0.0,,,,1,77.0,2025-11-25T09:40:14.077Z,,,,,,,,,82.35753840837538,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /health,,759c307b576240a4,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,a9fc5c2baaf84a7b,2025-11-25T09:40:14.000Z,93c35c07c07e4df18c70884178df011a,1.0,0,normal
2025-11-25T09:41:25.000Z,test-topic-sig,,/var/www/vendor/laravel/framework/src/Illuminate/Routing/Route.php,handle,,,test_crud,SELECT,"select * from ""people""",pgsql,root,172.20.0.1,POST,354,POST,443,200,/api/users,200,http://localhost:8000/api/users,k6/0.57.0,,,localhost,8000,http://localhost:8000/api/users,/api/users,http,,,443,,,,,,,,,,,0.0,,,,1,132.0,2025-11-25T09:41:25.132Z,,,,,,,,,121.77643269274056,,,,0.0,,,,,,,,,,,,0,,,,,,9,0,2,POST /api/users,,,,,,,,,,,,,,laravel,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,laravel,c67e73ebaa894f84,2025-11-25T09:41:25.000Z,8537edcc61fa4ba09f44e27b6b07804d,1.0,0,normal
